Region	State	Location	Year	Month	Indiv	Height_cm	NumLeaves	NumInfl.	Pods_num	NumAphidsPods	Top	Middle	Bottom	NumCaterpillars	AvgAphidsPerLeaf	Total_aphids_leaves	Aphids_plant
East	PA	Forevergreen_	2019	7	1	105	18	2	0	12	6	4	2	0	4	12	72
East	PA	Forevergreen_	2019	7	2	110	18	5	0	1	0	1	0	0	0.333333333	1	6
East	PA	Forevergreen_	2019	7	3	115	13	5	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	4	109	21	4	0	6	3	1	2	0	2	6	42
East	PA	Forevergreen_	2019	7	5	101	22	4	0	1	1	0	0	0	0.333333333	1	7.333333333
East	PA	Forevergreen_	2019	7	6	106	24	4	0	6	1	5	0	0	2	6	48
East	PA	Forevergreen_	2019	7	7	123	19	5	0	2	0	1	1	0	0.666666667	2	12.66666667
East	PA	Forevergreen_	2019	7	8	111	21	3	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	9	116	18	4	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	10	106	24	3	0	3	0	3	0	0	1	3	24
East	PA	1	2019	7	1	28	9	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	2	96	27	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	3	104	26	3	0	0	0	1	0	0	0.333333333	1	8.666666667
East	PA	1	2019	7	4	94	29	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	5	68	23	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	6	46	21	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	7	126	24	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	8	93	17	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	11	77	28	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	10	57	21	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	1	34	8	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	2	84	21	1	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	3	67	28	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	4	63	32	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	5	61	15	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	6	9	3	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	7	43	22	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	12	13	11	0	0	0	0	0	0	1	0	0	0
East	PA	2	2019	7	9	99	19	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	10	44	15	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	1	86	36	4	0	0	4	22	0	0	8.666666667	26	312
East	PA	3	2019	7	2	103	26	2	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	3	53	18	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	4	62	21	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	5	93	18	3	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	6	61	18	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	12	33	16	0	0	0	1	0	0	0	0.333333333	1	5.333333333
East	PA	3	2019	7	8	43	26	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	11	15	3	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	10	34	27	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	1	59	22	0	0	0	0	0	0	1	0	0	0
East	PA	4	2019	7	2	24	10	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	3	82	27	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	4	80	26	0	0	0	0	1	0	0	0.333333333	1	8.666666667
East	PA	4	2019	7	11	60	16	0	0	0	2	3	0	0	1.666666667	5	26.66666667
East	PA	4	2019	7	6	63	11	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	7	98	36	2	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	8	111	36	5	0	0	0	0	1	0	0.333333333	1	12
East	PA	4	2019	7	9	59	24	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	10	77	18	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	1	92	28	4	0	0	0	0	0	3	0	0	0
East	PA	5	2019	7	2	66	30	0	0	0	0	0	0	1	0	0	0
East	PA	5	2019	7	3	72	19	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	4	49	30	3	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	5	49	24	0	0	0	0	13	12	0	8.333333333	25	200
East	PA	5	2019	7	6	92	28	0	0	0	0	0	0	1	0	0	0
East	PA	5	2019	7	7	74	24	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	8	59	20	0	0	0	0	1	0	0	0.333333333	1	6.666666667
East	PA	5	2019	7	9	41	26	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	10	73	35	1	0	0	0	1	0	0	0.333333333	1	11.66666667
East	PA	6	2019	7	1	23	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	2	52	22	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	3	26	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	4	68	20	2	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	5	41	23	0	0	0	0	0	2	0	0.666666667	2	15.33333333
East	PA	6	2019	7	6	32	16	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	7	31	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	8	44	16	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	9	31	16	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	10	35	18	0	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	1	113	17	0	0	0	2	3	4	0	3	9	51
East	PA	Forevergreen_	2019	7	2	110	18	0	0	0	7	0	0	0	2.333333333	7	42
East	PA	Forevergreen_	2019	7	3	111	13	1	0	0	1	1	1	0	1	3	13
East	PA	Forevergreen_	2019	7	4	108	19	0	0	0	14	5	0	0	6.333333333	19	120.3333333
East	PA	Forevergreen_	2019	7	5	101	20	0	0	0	4	2	0	0	2	6	40
East	PA	Forevergreen_	2019	7	6	109	25	1	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	7	128	19	0	0	0	1	0	0	0	0.333333333	1	6.333333333
East	PA	Forevergreen_	2019	7	8	111	20	2	0	0	0	2	2	0	1.333333333	4	26.66666667
East	PA	Forevergreen_	2019	7	9	110	16	1	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	10	108	25	1	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	1	29	5	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	2	95	28	0	0	0	0	1	7	0	2.666666667	8	74.66666667
East	PA	1	2019	7	3	110	32	3	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	4	101	30	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	5	71	24	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	6	53	22	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	7	134	30	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	8	91	19	1	1	0	0	0	0	0	0	0	0
East	PA	1	2019	7	11	76	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	10	57	24	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	1	62	22	0	0	0	0	1	0	0	0.333333333	1	7.333333333
East	PA	4	2019	7	12	61	14	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	3	95	27	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	4	89	30	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	11	70	22	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	13	71	22	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	7	67	22	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	8	117	36	5	13	0	0	0	0	0	0	0	0
East	PA	4	2019	7	9	102	36	2	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	10	75	12	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	1	96	24	3	0	0	0	1	7	0	2.666666667	8	64
East	PA	5	2019	7	2	74	34	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	3	81	20	0	0	0	1	0	0	0	0.333333333	1	6.666666667
East	PA	5	2019	7	4	69	28	2	0	0	14	1	9	0	8	24	224
East	PA	5	2019	7	5	57	21	0	0	0	2	47	18	0	22.33333333	67	469
East	PA	5	2019	7	6	101	27	0	0	0	0	0	3	0	1	3	27
East	PA	5	2019	7	7	79	23	0	0	0	1	0	0	0	0.333333333	1	7.666666667
East	PA	5	2019	7	8	61	20	0	0	0	0	1	0	0	0.333333333	1	6.666666667
East	PA	5	2019	7	9	49	27	0	0	0	0	1	2	0	1	3	27
East	PA	5	2019	7	10	87	34	1	0	0	0	1	10	0	3.666666667	11	124.6666667
East	PA	Forevergreen_	2019	7	1	112	17	0	8	0	4	2	0	0	2	6	34
East	PA	Forevergreen_	2019	7	2	111	17	0	4	0	0	0	1	0	0.333333333	1	5.666666667
East	PA	Forevergreen_	2019	7	3	112	12	0	4	0	0	0	1	0	0.333333333	1	4
East	PA	Forevergreen_	2019	7	4	109	18	0	2	0	0	1	0	0	0.333333333	1	6
East	PA	Forevergreen_	2019	7	5	101	20	0	2	0	9	5	0	0	4.666666667	14	93.33333333
East	PA	Forevergreen_	2019	7	6	111	25	0	3	0	4	1	4	0	3	9	75
East	PA	Forevergreen_	2019	7	7	124	17	0	8	0	0	0	1	0	0.333333333	1	5.666666667
East	PA	Forevergreen_	2019	7	8	113	20	0	4	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	9	113	16	0	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	10	109	23	0	2	0	0	0	2	0	0.666666667	2	15.33333333
East	PA	Cherry_Valley_A	2019	7	1	95	27	0	0	0	0	0	1	0	0.333333333	1	9
East	PA	Cherry_Valley_A	2019	7	2	116	28	0	0	0	1	1	0	0	0.666666667	2	18.66666667
East	PA	Cherry_Valley_A	2019	7	3	143	44	0	0	0	0	2	1	0	1	3	44
East	PA	Cherry_Valley_A	2019	7	4	118	30	0	0	0	0	0	2	0	0.666666667	2	20
East	PA	Cherry_Valley_A	2019	7	5	99	21	0	0	0	0	1	0	0	0.333333333	1	7
East	PA	Cherry_Valley_A	2019	7	6	129	40	0	11	0	0	0	1	0	0.333333333	1	13.33333333
East	PA	Cherry_Valley_A	2019	7	7	111	27	0	5	0	0	3	1	0	1.333333333	4	36
East	PA	Cherry_Valley_A	2019	7	8	114	32	0	0	0	1	0	0	0	0.333333333	1	10.66666667
East	PA	Cherry_Valley_A	2019	7	9	121	35	0	0	0	0	7	3	0	3.333333333	10	116.6666667
East	PA	Cherry_Valley_A	2019	7	10	121	30	0	11	0	1	0	8	0	3	9	90
East	PA	Cherry_Valley_B	2019	7	1	135	55	0	1	0	4	54	56	0	38	114	2090
East	PA	Cherry_Valley_B	2019	7	2	137	31	0	4	0	30	51	84	0	55	165	1705
East	PA	Cherry_Valley_B	2019	7	3	140	45	0	5	0	12	28	82	0	40.66666667	122	1830
East	PA	Cherry_Valley_B	2019	7	4	116	22	0	1	0	4	1	11	0	5.333333333	16	117.3333333
East	PA	Cherry_Valley_B	2019	7	5	129	32	0	2	0	2	6	15	0	7.666666667	23	245.3333333
East	PA	Cherry_Valley_B	2019	7	6	122	22	0	2	0	4	3	14	0	7	21	154
East	PA	Cherry_Valley_B	2019	7	7	109	21	0	4	0	2	5	8	0	5	15	105
East	PA	Cherry_Valley_B	2019	7	8	113	24	0	0	0	2	11	6	0	6.333333333	19	152
East	PA	Cherry_Valley_B	2019	7	9	105	22	0	0	0	3	17	7	0	9	27	198
East	PA	Cherry_Valley_B	2019	7	10	135	31	0	2	0	3	2	19	0	8	24	248
East	PA	2	2019	7	1	35	5	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	2	81	19	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	3	72	30	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	4	66	34	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	5	58	11	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	6	37	21	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	12	41	26	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	13	13	7	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	9	99	18	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	10	44	11	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	1	88	35	6	0	0	10	19	23	0	17.33333333	52	606.6666667
East	PA	3	2019	7	2	108	31	2	0	0	0	0	0	1	0	0	0
East	PA	3	2019	7	3	53	17	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	4	64	21	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	5	94	17	0	7	0	0	0	0	0	0	0	0
East	PA	3	2019	7	6	61	17	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	7	47	16	0	0	0	0	4	1	1	1.666666667	5	26.66666667
East	PA	3	2019	7	8	43	29	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	11	39	19	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	10	35	25	0	0	0	0	2	0	0	0.666666667	2	16.66666667
East	PA	6	2019	7	1	24	10	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	2	54	22	0	0	0	0	0	2	0	0.666666667	2	14.66666667
East	PA	6	2019	7	3	26	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	4	70	21	0	0	0	0	0	1	0	0.333333333	1	7
East	PA	6	2019	7	5	41	23	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	6	35	25	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	7	31	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	8	42	16	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	9	35	18	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	10	34	16	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	12	84	23	0	0	0	0	1	0	0	0.333333333	1	7.666666667
East	PA	1	2019	7	2	91	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	3	112	34	0	5	0	0	3	0	0	1	3	34
East	PA	1	2019	7	4	100	27	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	5	72	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	6	58	24	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	7	133	28	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	8	92	17	0	1	0	0	6	0	0	2	6	34
East	PA	1	2019	7	11	74	28	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	10	56	24	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	1	89	37	1	0	0	4	4	0	0	2.666666667	8	98.66666667
East	PA	3	2019	7	2	110	36	0	0	0	0	1	3	0	1.333333333	4	48
East	PA	3	2019	7	3	52	20	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	4	62	21	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	5	92	16	0	6	0	0	0	0	0	0	0	0
East	PA	3	2019	7	6	61	16	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	7	46	14	0	0	0	0	0	2	0	0.666666667	2	9.333333333
East	PA	3	2019	7	8	48	31	0	0	0	0	0	0	1	0	0	0
East	PA	3	2019	7	11	40	14	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	10	34	25	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	1	63	22	0	0	0	0	0	0	1	0	0	0
East	PA	4	2019	7	12	66	3	0	0	0	3	0	4	0	2.333333333	7	7
East	PA	4	2019	7	3	107	29	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	4	96	27	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	11	79	26	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	13	77	20	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	7	80	28	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	8	117	36	0	11	0	0	0	0	0	0	0	0
East	PA	4	2019	7	9	105	38	0	8	0	0	0	0	0	0	0	0
East	PA	4	2019	7	10	73	10	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	1	91	24	0	3	0	0	0	11	2	3.666666667	11	88
East	PA	5	2019	7	2	72	31	0	0	0	0	3	1	0	1.333333333	4	41.33333333
East	PA	5	2019	7	3	84	24	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	4	70	26	0	2	0	0	2	2	0	1.333333333	4	34.66666667
East	PA	5	2019	7	5	56	24	0	0	0	7	28	0	0	11.66666667	35	280
East	PA	5	2019	7	6	104	30	0	0	0	0	0	0	1	0	0	0
East	PA	5	2019	7	7	86	26	0	0	0	0	1	0	0	0.333333333	1	8.666666667
East	PA	5	2019	7	8	64	22	0	0	0	0	0	0	0	0	0	0
East	PA	5	2019	7	9	52	27	0	0	0	2	4	0	0	2	6	54
East	PA	5	2019	7	10	83	32	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	1	25	10	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	2	53	22	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	3	26	12	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	4	73	23	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	5	42	25	0	0	0	0	2	0	0	0.666666667	2	16.66666667
East	PA	6	2019	7	6	35	17	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	7	30	14	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	8	43	15	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	9	35	20	0	0	0	0	0	0	0	0	0	0
East	PA	6	2019	7	10	34	16	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	14	24	14	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	2	81	14	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	3	74	26	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	4	68	34	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	5	54	4	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	6	36	20	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	12	43	28	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	15	44	7	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	9	98	12	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	10	41	7	0	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	1	113	17	0	6	0	2	0	0	0	0.666666667	2	11.33333333
East	PA	Forevergreen_	2019	7	2	112	14	0	4	0	3	0	1	0	1.333333333	4	18.66666667
East	PA	Forevergreen_	2019	7	3	114	7	0	3	0	4	0	2	0	2	6	14
East	PA	Forevergreen_	2019	7	4	109	18	0	3	0	0	1	1	0	0.666666667	2	12
East	PA	Forevergreen_	2019	7	5	101	20	0	2	0	2	1	2	0	1.666666667	5	33.33333333
East	PA	Forevergreen_	2019	7	6	115	23	0	3	0	3	2	6	0	3.666666667	11	84.33333333
East	PA	Forevergreen_	2019	7	7	130	16	0	4	0	2	1	1	0	1.333333333	4	21.33333333
East	PA	Forevergreen_	2019	7	8	112	20	0	3	0	2	3	0	0	1.666666667	5	33.33333333
East	PA	Forevergreen_	2019	7	9	113	16	0	0	0	1	0	1	0	0.666666667	2	10.66666667
East	PA	Forevergreen_	2019	7	10	103	21	0	2	0	0	0	0	0	0	0	0
East	PA	Cherry_Valley_A	2019	7	1	97	32	0	0	0	0	3	3	0	2	6	64
East	PA	Cherry_Valley_A	2019	7	2	113	39	0	0	0	1	3	0	0	1.333333333	4	52
East	PA	Cherry_Valley_A	2019	7	3	151	59	0	0	0	2	4	2	0	2.666666667	8	157.3333333
East	PA	Cherry_Valley_A	2019	7	4	100	21	0	0	0	0	2	0	0	0.666666667	2	14
East	PA	Cherry_Valley_A	2019	7	5	123	47	0	0	0	0	5	0	0	1.666666667	5	78.33333333
East	PA	Cherry_Valley_A	2019	7	6	129	38	0	10	0	1	4	2	0	2.333333333	7	88.66666667
East	PA	Cherry_Valley_A	2019	7	7	110	27	0	5	0	0	2	2	0	1.333333333	4	36
East	PA	Cherry_Valley_A	2019	7	8	115	38	0	0	0	0	4	2	0	2	6	76
East	PA	Cherry_Valley_A	2019	7	9	129	42	0	0	0	3	6	2	0	3.666666667	11	154
East	PA	Cherry_Valley_A	2019	7	10	136	27	0	9	0	2	3	2	0	2.333333333	7	63
East	PA	Cherry_Valley_B	2019	7	1	178	60	0	1	0	118	49	40	0	69	207	4140
East	PA	Cherry_Valley_B	2019	7	2	179	33	0	4	0	12	38	34	0	28	84	924
East	PA	Cherry_Valley_B	2019	7	3	183	41	0	5	0	14	11	82	0	35.66666667	107	1462.333333
East	PA	Cherry_Valley_B	2019	7	4	115	22	0	1	0	5	41	26	0	24	72	528
East	PA	Cherry_Valley_B	2019	7	5	130	33	0	2	0	7	25	43	0	25	75	825
East	PA	Cherry_Valley_B	2019	7	6	124	22	0	2	0	3	28	8	0	13	39	286
East	PA	Cherry_Valley_B	2019	7	7	118	19	0	4	0	8	10	16	0	11.33333333	34	215.3333333
East	PA	Cherry_Valley_B	2019	7	8	119	24	0	0	0	3	14	5	0	7.333333333	22	176
East	PA	Cherry_Valley_B	2019	7	9	105	23	0	0	0	12	9	7	0	9.333333333	28	214.6666667
East	PA	Cherry_Valley_B	2019	7	10	134	31	0	2	0	9	13	10	0	10.66666667	32	330.6666667
East	PA	1	2019	7	12	74	23	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	2	92	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	3	116	34	0	5	0	0	0	0	0	0	0	0
East	PA	1	2019	7	4	102	26	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	5	71	25	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	6	60	27	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	7	136	28	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	8	89	18	0	1	0	0	0	0	0	0	0	0
East	PA	1	2019	7	11	78	22	0	0	0	0	0	0	0	0	0	0
East	PA	1	2019	7	10	58	23	0	0	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	1	119	16	0	4	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	2	111	14	0	4	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	3	110	7	0	3	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	4	108	18	0	2	0	0	0	0	0	0	0	0
East	PA	Forevergreen_	2019	7	5	101	19	0	1	0	0	1	0	0	0.333333333	1	6.333333333
East	PA	Forevergreen_	2019	7	6	111	23	0	3	0	0	2	0	0	0.666666667	2	15.33333333
East	PA	Forevergreen_	2019	7	7	127	16	0	4	0	0	0	2	0	0.666666667	2	10.66666667
East	PA	Forevergreen_	2019	7	8	116	19	0	3	0	0	0	2	0	0.666666667	2	12.66666667
East	PA	Forevergreen_	2019	7	9	114	16	0	0	0	0	0	2	0	0.666666667	2	10.66666667
East	PA	Forevergreen_	2019	7	10	114	20	0	2	0	2	0	1	1	1	3	20
East	PA	Cherry_Valley_B	2019	7	1	179	66	0	1	0	96	69	91	0	85.33333333	256	5632
East	PA	Cherry_Valley_B	2019	7	2	134	32	0	4	0	56	73	15	0	48	144	1536
East	PA	Cherry_Valley_B	2019	7	3	136	41	0	5	0	32	30	118	0	60	180	2460
East	PA	Cherry_Valley_B	2019	7	4	116	22	0	1	0	11	72	102	1	61.66666667	185	1356.666667
East	PA	Cherry_Valley_B	2019	7	5	131	33	0	2	0	10	61	47	0	39.33333333	118	1298
East	PA	Cherry_Valley_B	2019	7	6	125	22	0	2	0	8	36	16	0	20	60	440
East	PA	Cherry_Valley_B	2019	7	7	112	19	0	4	0	9	17	28	0	18	54	342
East	PA	Cherry_Valley_B	2019	7	8	118	26	0	0	0	0	13	11	0	8	24	208
East	PA	Cherry_Valley_B	2019	7	9	106	23	0	0	0	0	44	8	0	17.33333333	52	398.6666667
East	PA	Cherry_Valley_B	2019	7	10	147	31	0	2	0	2	1	8	0	3.666666667	11	113.6666667
East	PA	Cherry_Valley_A	2019	7	1	120	52	0	0	0	0	2	1	1	1	3	52
East	PA	Cherry_Valley_A	2019	7	2	119	41	0	0	0	0	1	6	0	2.333333333	7	95.66666667
East	PA	Cherry_Valley_A	2019	7	3	152	58	0	0	0	4	0	1	4	1.666666667	5	96.66666667
East	PA	Cherry_Valley_A	2019	7	4	97	33	0	0	0	0	0	2	0	0.666666667	2	22
East	PA	Cherry_Valley_A	2019	7	5	99	22	0	0	0	0	0	0	0	0	0	0
East	PA	Cherry_Valley_A	2019	7	6	128	37	0	10	0	2	5	5	0	4	12	148
East	PA	Cherry_Valley_A	2019	7	7	109	26	0	4	0	0	2	2	0	1.333333333	4	34.66666667
East	PA	Cherry_Valley_A	2019	7	8	115	39	0	0	0	0	0	4	0	1.333333333	4	52
East	PA	Cherry_Valley_A	2019	7	9	126	45	0	0	0	0	0	4	2	1.333333333	4	60
East	PA	Cherry_Valley_A	2019	7	10	131	27	0	9	0	3	6	4	1	4.333333333	13	117
East	PA	4	2019	7	1	66	19	0	0	0	0	1	0	0	0.333333333	1	6.333333333
East	PA	4	2019	7	14	24	11	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	3	101	28	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	4	93	25	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	11	86	26	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	13	95	15	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	7	77	32	0	0	0	0	0	0	0	0	0	0
East	PA	4	2019	7	8	118	35	0	10	0	0	0	0	0	0	0	0
East	PA	4	2019	7	9	107	36	5	0	0	0	0	0	1	0	0	0
East	PA	4	2019	7	15	89	24	0	2	0	0	0	0	0	0	0	0
East	PA	2	2019	7	14	27	8	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	2	77	5	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	3	73	24	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	4	67	34	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	17	43	4	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	6	36	18	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	12	44	27	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	15	41	6	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	9	104	5	0	0	0	0	0	0	0	0	0	0
East	PA	2	2019	7	16	56	28	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	1	87	35	0	2	0	0	0	0	0	0	0	0
East	PA	3	2019	7	2	118	38	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	3	55	19	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	4	81	20	0	0	0	0	0	0	0	0	0	0
East	PA	3	2019	7	5	93	17	0	6	0	0	0	0	0	0	0	0
East	PA	3	2019	7	6	66	17	0	0	0	0	0	0	0	0	0	0
